Column Name,Description in Plain English,Logic / Formula,Source Table(s),DDL & Indexes
Seller Name,Name of the seller.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Seller Name""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Seller Pincode,Indian postal code (pincode).,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Seller Pincode""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivery Pincode,Indian postal code (pincode).,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivery Pincode""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
cancellation_code,Timestamp or date indicating when cancellation code occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""cancellation_code""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Created at,Timestamp when the record was created.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Created at""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Updated at,Timestamp when the record was last updated.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Updated at""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Updated,Timestamp or date indicating when updated occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Updated""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Shipped at,Timestamp or date indicating when shipped at occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Shipped at""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Ready to Ship,Data representing the ready to ship.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Ready to Ship""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Promised time,Timestamp or date indicating when promised time occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Promised time""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
domain,"The ONDC network domain (e.g., retail, logistics).","analytics_insight_preprod.retail_b2c_ordernhm_bv.""domain""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
on-time-del,Timestamp or date indicating when on-time-del occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""on-time-del""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
tat_dif,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""tat_dif""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
tat_diff_days,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""tat_diff_days""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
day_diff,Data representing the day diff.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""day_diff""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
min_diff,Data representing the min diff.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""min_diff""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
tat_time,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""tat_time""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Category""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Consolidated_category,Timestamp or date indicating when consolidated category occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Consolidated_category""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
ONDC order_status,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""ONDC order_status""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
no_key,Data representing the no key.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""no_key""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Confirmed,Data representing the confirmed.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Confirmed""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivered,Data representing the delivered.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivered""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Cancelled,Data representing the cancelled.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Cancelled""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
In Process,Data representing the in process.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""In Process""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Part Delivered,Data representing the part delivered.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Part Delivered""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
SNP,Data representing the snp.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""SNP""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
BNP,Data representing the bnp.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""BNP""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Cancellation code cal,Timestamp or date indicating when cancellation code cal occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Cancellation code cal""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivered with TAT,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivered with TAT""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivered beyond TAT,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivered beyond TAT""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
DBO,Data representing the dbo.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""DBO""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivered beyond P.TAT,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivered beyond P.TAT""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivered within P.TAT,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivered within P.TAT""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Breach (mins),Data representing the breach (mins).,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Breach (mins)""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Breach (hrs),Data representing the breach (hrs).,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Breach (hrs)""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Breach (days),Data representing the breach (days).,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Breach (days)""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Same Day,Data representing the same day.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Same Day""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Next Day,Data representing the next day.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Next Day""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Day + 2,Data representing the day + 2.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Day + 2""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
More than 2 Days,Data representing the more than 2 days.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""More than 2 Days""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
On time deliveries,Timestamp or date indicating when on time deliveries occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""On time deliveries""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
F&B mins diff,Data representing the f&b mins diff.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""F&B mins diff""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Within 15 mins,Data representing the within 15 mins.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Within 15 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
15 - 30 mins,Data representing the 15 - 30 mins.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""15 - 30 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
30 - 45 mins,Data representing the 30 - 45 mins.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""30 - 45 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
45 - 60 mins,Data representing the 45 - 60 mins.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""45 - 60 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
60 - 120 mins,Data representing the 60 - 120 mins.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""60 - 120 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Above 120 mins,Data representing the above 120 mins.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Above 120 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT < 5 mins,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT < 5 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT 5-15 mins,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT 5-15 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT 15-30 mins,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT 15-30 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT 30-60 mins,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT 30-60 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT > 60 mins,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT > 60 mins""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT 0-6 hrs,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT 0-6 hrs""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT 6-12 hrs,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT 6-12 hrs""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT 12-24 hrs,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT 12-24 hrs""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT 24-48 hrs,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT 24-48 hrs""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT >48 hrs,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT >48 hrs""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT+1,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT+1""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT + 2,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT + 2""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT + 3,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT + 3""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT + 4,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT + 4""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT > 4,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT > 4""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
TAT (Same day),Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""TAT (Same day)""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Non F&B days diff,Data representing the non f&b days diff.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Non F&B days diff""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Shipped mark,Data representing the shipped mark.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Shipped mark""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Seller State,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Seller State""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivery State,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivery State""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Seller City,City name for the given context.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Seller City""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivery City,City name for the given context.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivery City""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Seller Tier,Data representing the seller tier.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Seller Tier""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivery Tier,Data representing the delivery tier.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivery Tier""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Seller Zone,Data representing the seller zone.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Seller Zone""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivery Zone,Data representing the delivery zone.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivery Zone""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Delivery Type,Data representing the delivery type.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Delivery Type""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Order type,Data representing the order type.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Order type""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Breach,Data representing the breach.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Breach""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Inprocessnew(tat),Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Inprocessnew(tat)""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
inprocess(tat),Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""inprocess(tat)""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Buyer cancelled(tat),Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Buyer cancelled(tat)""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Logistics cancelled(tat),Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Logistics cancelled(tat)""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
attributed_to,Timestamp or date indicating when attributed to occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""attributed_to""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
reason_for_cancellation,Timestamp or date indicating when reason for cancellation occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""reason_for_cancellation""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
is_triggers_rto,Indicates Return To Origin (RTO) status.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""is_triggers_rto""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
cancelled_by,Data representing the cancelled by.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""cancelled_by""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
whether_applicable_for_part_cancel,Data representing the whether applicable for part cancel.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""whether_applicable_for_part_cancel""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
sorting,Data representing the sorting.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""sorting""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Buyer Cancel,Data representing the buyer cancel.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Buyer Cancel""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Seller Cancel,Data representing the seller cancel.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Seller Cancel""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Logistics Cancel,Data representing the logistics cancel.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Logistics Cancel""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Cancelled att,Timestamp or date indicating when cancelled att occurred.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Cancelled att""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
In Process (Dt),Data representing the in process (dt).,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""In Process (Dt)""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
delivered(tat),Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""delivered(tat)""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
Social Cred Orders,Data representing the social cred orders.,"analytics_insight_preprod.retail_b2c_ordernhm_bv.""Social Cred Orders""",analytics_insight_preprod.retail_b2c_ordernhm_bv,
"▼ retail_funnel_bv   (view, 64 cols)",,,analytics_insight_preprod.retail_funnel_bv,"SELECT f.bpp_id,
    f.bap_id,
    dm.domain,
    f.transaction_id,
    f.provider_id,
    f.order_status,
    f.cancellation_type,
    f.seller_pincode,
    f.provider_name,
    f.delivery_pincode,
    f.is_error,
    f.error_code,
    f.first_seen_date,
    f.hour_of_day,
    f.min_trans_type_sp,
    f.max_trans_type_sp,
    f.max_error_trans_type_sp,
    f.end_trans_type,
    f.qsr,
    snp.seller_np_name AS ""Seller NP"",
    bnp.buyer_np_name AS ""Buyer NP"",
        CASE
            WHEN COALESCE(TRIM(BOTH FROM snp.seller_np_name), ''::text) = COALESCE(TRIM(BOTH FROM bnp.buyer_np_name), ''::text) THEN 'Intra NP'::text
            ELSE 'Inter NP'::text
        END AS ""Call Type"",
    ecc.category AS error_category,
        CASE
            WHEN NULLIF(TRIM(BOTH FROM f.provider_id), ''::text) IS NULL THEN NULL::text
            ELSE (COALESCE(TRIM(BOTH FROM f.bpp_id), ''::text) || '_'::text) || TRIM(BOTH FROM f.provider_id)
        END AS provider_key,
    (f.min_trans_type_sp = 1)::integer AS ""Select"",
    (f.max_trans_type_sp >= 2)::integer AS on_select,
    (f.max_trans_type_sp >= 3)::integer AS ""Init"",
    (f.max_trans_type_sp >= 4)::integer AS on_init,
    (f.max_trans_type_sp >= 5)::integer AS ""Confirm_"",
    (f.max_trans_type_sp = 6)::integer AS on_confirm,
    (f.max_trans_type_sp >= 6 AND lower(TRIM(BOTH FROM f.end_trans_type)) = 'confirm'::text AND (f.max_error_trans_type_sp IS NULL OR f.max_error_trans_type_sp <> 6))::integer AS ""Confirm"",
    (lower(TRIM(BOTH FROM f.end_trans_type)) = 'confirm'::text AND lower(TRIM(BOTH FROM f.order_status)) = 'delivered'::text)::integer AS ""Select to Delivered"",
    (lower(TRIM(BOTH FROM f.end_trans_type)) = 'confirm'::text AND lower(TRIM(BOTH FROM f.order_status)) = 'cancelled'::text)::integer AS ""Select to Cancelled"",
    (lower(TRIM(BOTH FROM f.end_trans_type)) = 'confirm'::text AND lower(TRIM(BOTH FROM f.order_status)) = 'in process'::text)::integer AS ""Confirm to inprocess"",
    (lower(TRIM(BOTH FROM f.end_trans_type)) = 'confirm'::text AND lower(TRIM(BOTH FROM f.order_status)) = 'delivered'::text)::integer AS ""Confirm to Delivered"",
    (lower(TRIM(BOTH FROM f.end_trans_type)) = 'confirm'::text AND lower(TRIM(BOTH FROM f.order_status)) = 'in process'::text)::integer AS ""In Process"",
    (f.max_trans_type_sp <= 2 AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text)::integer AS ""On_Select Error"",
    (f.max_trans_type_sp >= 5 AND f.max_trans_type_sp <= 6 AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text)::integer AS ""On_Confirm Error"",
    (f.max_trans_type_sp = 2 AND lower(TRIM(BOTH FROM f.is_error)) = 'no'::text)::integer AS ""Drop not due to Error (Select-Init) absolute"",
    (f.max_trans_type_sp <= 2 AND TRIM(BOTH FROM ecc.category) = 'Logistics'::text AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text)::integer AS ""Drop due to Error (Select-Init) (logistics) absolute"",
    (f.max_trans_type_sp <= 2 AND TRIM(BOTH FROM ecc.category) = 'Merchant Not Available'::text AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text)::integer AS ""Drop due to Error (Select-Init) (merchant) absolute"",
    (f.max_trans_type_sp <= 2 AND TRIM(BOTH FROM ecc.category) = 'Inventory'::text AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text)::integer AS ""Drop due to Error (Select-Init) (inventory) absolute"",
    (f.max_trans_type_sp <= 2 AND TRIM(BOTH FROM ecc.category) = 'Others'::text AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text)::integer AS ""Drop due to Error (Select-Init) (others) absolute"",
    (f.max_trans_type_sp = 4 AND lower(TRIM(BOTH FROM f.is_error)) = 'no'::text)::integer AS ""Drop not due to Error (Init-Confirm) absolute"",
    (f.max_trans_type_sp >= 3 AND f.max_trans_type_sp <= 4 AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text AND TRIM(BOTH FROM ecc.category) = 'Logistics'::text AND f.max_error_trans_type_sp = f.max_trans_type_sp)::integer AS ""Drop due to Error (Init-Confirm) (logistics) absolute"",
    (f.max_trans_type_sp >= 3 AND f.max_trans_type_sp <= 4 AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text AND TRIM(BOTH FROM ecc.category) = 'Merchant Not Available'::text AND f.max_trans_type_sp = f.max_error_trans_type_sp)::integer AS ""Drop due to Error (Init-Confirm) (merchant) absolute"",
    (f.max_trans_type_sp >= 5 AND f.max_trans_type_sp <= 6 AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text AND TRIM(BOTH FROM ecc.category) = 'Logistics'::text AND f.max_error_trans_type_sp = f.max_trans_type_sp)::integer AS ""Drop due to Error (Confirm-on_confirm) (logistics) absolute"",
    (f.max_trans_type_sp >= 1 AND f.max_trans_type_sp <= 6 AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text AND TRIM(BOTH FROM ecc.category) = 'Others'::text AND f.max_trans_type_sp = f.max_error_trans_type_sp)::integer AS ""Drop due to Error (select-Confirm) (others) absolute"",
    (f.max_trans_type_sp >= 1 AND f.max_trans_type_sp <= 6 AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text AND TRIM(BOTH FROM ecc.category) = 'Logistics'::text AND f.max_trans_type_sp = f.max_error_trans_type_sp)::integer AS ""Drop due to Error (select-Confirm) (logistics) absolute"",
    (f.max_trans_type_sp >= 1 AND f.max_trans_type_sp <= 6 AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text AND TRIM(BOTH FROM ecc.category) = 'Merchant Not Available'::text AND f.max_trans_type_sp = f.max_error_trans_type_sp)::integer AS ""Drop due to Error (select-Confirm) (merchant) absolute"",
    (f.max_trans_type_sp >= 1 AND f.max_trans_type_sp <= 6 AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text AND TRIM(BOTH FROM ecc.category) = 'Inventory'::text AND f.max_trans_type_sp = f.max_error_trans_type_sp)::integer AS ""Drop due to Error (Select-Confirm) (inventory) absolute"",
    (f.max_trans_type_sp >= 3 AND f.max_trans_type_sp <= 4 AND lower(TRIM(BOTH FROM f.is_error)) = 'yes'::text AND TRIM(BOTH FROM ecc.category) = 'Inventory'::text AND f.max_error_trans_type_sp = f.max_trans_type_sp)::integer AS ""Drop due to Error (Init-Confirm) (inventory) absolute"",
    ((f.max_trans_type_sp = ANY (ARRAY[2, 4])) AND (f.max_error_trans_type_sp IS NULL OR f.max_trans_type_sp <> f.max_error_trans_type_sp))::integer AS ""Drop not due to Error (Select-Confirm) absolute"",
    (lower(TRIM(BOTH FROM f.end_trans_type)) = 'confirm'::text AND lower(TRIM(BOTH FROM f.order_status)) = 'cancelled'::text AND lower(TRIM(BOTH FROM f.cancellation_type)) = 'seller'::text)::integer AS ""Cancelled (Select - Seller)"",
    (lower(TRIM(BOTH FROM f.end_trans_type)) = 'confirm'::text AND lower(TRIM(BOTH FROM f.order_status)) = 'cancelled'::text AND lower(TRIM(BOTH FROM f.cancellation_type)) = 'buyer'::text)::integer AS ""Cancelled (Select - Buyer)"",
    (lower(TRIM(BOTH FROM f.end_trans_type)) = 'confirm'::text AND lower(TRIM(BOTH FROM f.order_status)) = 'cancelled'::text AND lower(TRIM(BOTH FROM f.cancellation_type)) = 'logistics'::text)::integer AS ""Cancelled (Select - Logistics)"",
    sp.statename AS ""Seller State"",
    dp.statename AS ""Delivery State"",
    COALESCE(sp.districtname, 'Undefined'::character varying) AS ""Seller City"",
    COALESCE(dp.districtname, 'Undefined'::character varying) AS ""Delivery City"",
    COALESCE(sp.tier, 'Undefined'::character varying) AS ""Seller Tier"",
    COALESCE(dp.tier, 'Undefined'::character varying) AS ""Delivery Tier"",
    COALESCE(sp.zones, 'Undefined'::character varying) AS ""Seller Zone"",
    COALESCE(dp.zones, 'Undefined'::character varying) AS ""Delivery Zone""
   FROM analytics_insight.retail_order_funnel f
     LEFT JOIN dimension.dim_error_code_category ecc ON TRIM(BOTH FROM f.error_code) = TRIM(BOTH FROM ecc.error_code)
     LEFT JOIN dimension.dim_retail_seller_np snp ON f.bpp_id = snp.seller_np::text
     LEFT JOIN dimension.dim_retail_buyer_np bnp ON f.bap_id = bnp.buyer_np::text
     LEFT JOIN dimension.dim_domain_mapping dm ON f.domain = dm.code::text
     LEFT JOIN dimension.dim_pincode sp ON f.seller_pincode = sp.pincode::text
     LEFT JOIN dimension.dim_pincode dp ON f.delivery_pincode = dp.pincode::text;"
bpp_id,Unique identifier for the Seller App (BPP).,"analytics_insight_preprod.retail_funnel_bv.""bpp_id""",analytics_insight_preprod.retail_funnel_bv,
bap_id,Unique identifier for the Buyer App (BAP).,"analytics_insight_preprod.retail_funnel_bv.""bap_id""",analytics_insight_preprod.retail_funnel_bv,
domain,"The ONDC network domain (e.g., retail, logistics).","analytics_insight_preprod.retail_funnel_bv.""domain""",analytics_insight_preprod.retail_funnel_bv,
transaction_id,Unique ONDC transaction identifier.,"analytics_insight_preprod.retail_funnel_bv.""transaction_id""",analytics_insight_preprod.retail_funnel_bv,
provider_id,Unique identifier for the provider.,"analytics_insight_preprod.retail_funnel_bv.""provider_id""",analytics_insight_preprod.retail_funnel_bv,
order_status,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_funnel_bv.""order_status""",analytics_insight_preprod.retail_funnel_bv,
cancellation_type,Timestamp or date indicating when cancellation type occurred.,"analytics_insight_preprod.retail_funnel_bv.""cancellation_type""",analytics_insight_preprod.retail_funnel_bv,
seller_pincode,Indian postal code (pincode).,"analytics_insight_preprod.retail_funnel_bv.""seller_pincode""",analytics_insight_preprod.retail_funnel_bv,
provider_name,Unique identifier for provider name.,"analytics_insight_preprod.retail_funnel_bv.""provider_name""",analytics_insight_preprod.retail_funnel_bv,
delivery_pincode,Indian postal code (pincode).,"analytics_insight_preprod.retail_funnel_bv.""delivery_pincode""",analytics_insight_preprod.retail_funnel_bv,
is_error,Boolean flag indicating is error.,"analytics_insight_preprod.retail_funnel_bv.""is_error""",analytics_insight_preprod.retail_funnel_bv,
error_code,Error code associated with a failure or issue.,"analytics_insight_preprod.retail_funnel_bv.""error_code""",analytics_insight_preprod.retail_funnel_bv,
first_seen_date,Timestamp or date indicating when first seen date occurred.,"analytics_insight_preprod.retail_funnel_bv.""first_seen_date""",analytics_insight_preprod.retail_funnel_bv,
hour_of_day,Data representing the hour of day.,"analytics_insight_preprod.retail_funnel_bv.""hour_of_day""",analytics_insight_preprod.retail_funnel_bv,
min_trans_type_sp,Data representing the min trans type sp.,"analytics_insight_preprod.retail_funnel_bv.""min_trans_type_sp""",analytics_insight_preprod.retail_funnel_bv,
